sr_no,gender,category,grade_10,grade_12,graduation_score,graduation_type,admission_test_score,work_exp_months,shortlist_uni_1,admit_uni_1,shortlist_uni_2,admit_uni_2,shortlist_uni_3,admit_uni_3,shortlist_uni_4,admit_uni_4,shortlist_uni_5,admit_uni_5,shortlist_uni_6,admit_uni_6
234,Male,General,95.0,95.6,72.4,Engineer,95.58,37,0,0,0,0,0,0,1,0,0,0,0,0
235,Male,General,93.2,89.4,74.8,Non-Engineer,97.81,0,1,1,0,0,0,0,0,0,1,0,1,1
236,Male,General,95.0,92.8,95.2,Engineer,98.35,23,0,0,1,0,0,0,0,0,0,0,0,0
237,Female,General,88.7,77.3,78.7,Engineer,88.83,35,0,0,0,0,0,0,0,0,0,0,0,0
238,Male,General,80.7,75.7,72.0,Engineer,94.81,25,0,0,0,0,0,0,0,0,0,0,0,0
239,Male,General,90.4,90.9,80.9,Non-Engineer,98.11,13,0,0,0,0,0,0,1,0,0,0,1,0
240,Male,EWS,90.9,83.4,79.2,Engineer,94.66,25,0,0,1,0,0,0,0,0,0,0,0,0
241,Female,General,93.1,95.6,79.3,Non-Engineer,98.81,0,0,0,0,0,0,0,1,0,1,0,0,0
242,Male,General,87.0,87.4,68.6,Engineer,97.33,0,0,0,0,0,0,0,0,0,0,0,1,1
243,Male,General,89.3,86.6,78.9,Engineer,96.24,0,0,0,0,0,0,0,0,0,0,0,0,0
244,Male,General,95.0,94.2,83.5,Engineer,98.26,38,0,0,1,0,0,0,1,0,0,0,0,0
245,Female,General,95.6,91.4,87.2,Engineer,73.37,24,0,0,0,0,0,0,0,0,0,0,0,0
246,Female,SC,84.5,67.8,61.9,Engineer,82.39,21,0,0,0,0,0,0,0,0,1,0,1,0
247,Female,General,91.5,79.7,84.5,Non-Engineer,76.7,0,0,0,0,0,0,0,0,0,0,0,0,0
248,Male,General,83.6,83.2,69.6,Engineer,96.3,18,0,0,0,0,0,0,0,0,0,0,0,0
249,Male,General,92.4,86.5,85.2,Engineer,84.45,19,0,0,0,0,0,0,0,0,0,0,0,0
250,Female,SC,73.5,65.6,75.2,Engineer,80.74,0,0,0,0,0,0,0,0,0,0,0,1,0
251,Female,General,94.2,92.8,70.0,Non-Engineer,98.31,0,0,0,0,0,0,0,1,0,0,0,0,0
252,Male,General,93.4,91.2,73.8,Non-Engineer,98.15,0,0,0,0,0,0,0,1,0,0,0,0,0
253,Male,General,88.0,84.9,75.8,Non-Engineer,92.15,25,0,0,0,0,0,0,0,0,0,0,0,0
254,Female,General,95.0,96.4,74.3,Non-Engineer,96.61,21,1,1,0,0,0,0,0,0,0,0,0,0
255,Male,General,93.9,88.7,83.3,Engineer,97.9,30,0,0,0,0,0,0,0,0,0,0,0,0
256,Male,NC_OBC,99.0,97.7,100.0,Engineer,90.82,21,0,0,1,0,0,0,1,1,1,0,1,0
257,Male,General,93.0,94.0,80.6,Engineer,99.32,24,0,0,1,0,0,0,0,0,1,1,1,0
258,Male,General,94.0,90.0,72.1,Engineer,95.03,25,0,0,0,0,0,0,0,0,0,0,0,0
259,Female,General,95.0,94.2,82.7,Non-Engineer,88.55,0,0,0,0,0,0,0,0,0,0,0,0,0
260,Female,General,87.3,87.0,83.2,Engineer,90.36,24,0,0,0,0,0,0,0,0,0,0,0,0
261,Male,General,95.0,90.5,72.3,Engineer,95.54,0,0,0,0,0,0,0,0,0,0,0,0,0
262,Male,NC_OBC,96.2,90.0,78.2,Engineer,88.35,28,0,0,1,0,0,0,1,1,0,0,1,0
263,Female,General,93.6,83.3,75.3,Engineer,94.1,35,0,0,0,0,0,0,0,0,1,0,0,0
264,Female,ST,93.6,94.6,84.3,Non-Engineer,87.25,0,1,1,1,1,0,0,1,1,0,0,0,0
265,Male,General,93.1,87.2,77.2,Engineer,95.5,25,0,0,0,0,0,0,0,0,0,0,0,0
266,Female,NC_OBC,92.8,92.0,76.5,Engineer,95.22,0,0,0,1,0,0,0,1,0,1,1,1,0
267,Female,NC_OBC,98.0,89.8,85.0,Engineer,95.12,0,0,0,0,0,0,0,1,0,0,0,1,0
268,Female,General,82.7,84.0,77.5,Non-Engineer,88.45,0,0,0,0,0,0,0,0,0,0,0,0,0
269,Male,General,95.0,94.8,74.7,Engineer,91.96,24,0,0,0,0,0,0,0,0,0,0,0,0
270,Male,General,95.0,93.2,84.2,Engineer,96.11,14,0,0,0,0,0,0,0,0,0,0,0,0
271,Female,General,88.9,79.0,74.7,Non-Engineer,95.73,0,0,0,0,0,0,0,0,0,0,0,0,0
272,Female,NC_OBC,86.7,84.2,75.0,Non-Engineer,82,0,0,0,0,0,0,0,0,0,0,0,0,0
273,Female,General,91.1,80.0,78.7,Engineer,98.91,25,0,0,0,0,1,0,0,0,1,0,1,0
274,Male,NC_OBC,80.8,75.4,73.0,Non-Engineer,76.97,50,0,0,0,0,0,0,0,0,0,0,0,0
275,Female,General,93.2,93.2,65.0,Non-Engineer,95.66,0,1,0,0,0,0,0,0,0,0,0,1,0
276,Female,General,98.0,97.8,78.1,Engineer,98.65,24,0,0,0,0,0,0,0,0,1,0,1,0
277,Male,General,95.0,90.6,77.0,Engineer,95.27,35,0,0,0,0,0,0,0,0,0,0,0,0
278,Male,SC,74.1,70.5,67.8,Engineer,85.11,43,0,0,0,0,0,0,0,0,0,0,1,0
279,Male,General,93.5,89.5,65.0,Engineer,81.18,0,0,0,0,0,0,0,0,0,0,0,0,0
280,Female,NC_OBC,90.0,92.9,80.9,Engineer,91.37,25,0,0,0,0,0,0,0,0,0,0,0,0
281,Male,ST,91.2,72.2,63.1,Engineer,47.65,0,0,0,0,0,0,0,0,0,0,0,0,0
282,Female,General,95.0,92.8,74.0,Engineer,91.11,26,0,0,0,0,0,0,0,0,0,0,0,0
283,Female,SC,83.7,90.1,62.5,Engineer,78.59,8,0,0,0,0,0,0,1,0,1,0,0,0
284,Male,General,91.2,90.0,67.7,Engineer,97.23,1,0,0,0,0,0,0,0,0,0,0,0,0
285,Male,General,86.7,80.3,66.4,Non-Engineer,97.85,0,0,0,0,0,0,0,0,0,0,0,0,0
286,Male,General,83.9,93.2,74.1,Non-Engineer,96.28,15,0,0,0,0,0,0,0,0,0,0,0,0
287,Male,General,95.0,92.8,75.6,Non-Engineer,92.14,0,0,0,0,0,0,0,0,0,0,0,0,0
288,Female,General,94.5,94.2,80.9,Non-Engineer,92.83,0,0,0,0,0,0,0,0,0,0,0,0,0
289,Female,General,95.0,95.6,80.7,Engineer,97.24,14,0,0,0,0,0,0,0,0,0,0,0,0
290,Male,EWS,93.0,93.8,75.4,Non-Engineer,75.63,0,0,0,0,0,0,0,0,0,0,0,0,0
291,Male,General,83.5,76.5,78.4,Non-Engineer,95.45,0,0,0,0,0,0,0,0,0,0,0,0,0
292,Male,SC,84.2,63.9,56.0,Engineer,69.13,1,0,0,0,0,0,0,0,0,0,0,0,0
293,Male,General,95.9,92.7,79.7,Non-Engineer,92.98,0,0,0,0,0,0,0,0,0,0,0,0,0
294,Male,General,91.1,80.0,64.5,Engineer,93.73,34,0,0,0,0,0,0,0,0,0,0,0,0
295,Female,General,90.0,94.4,78.0,Engineer,93.26,15,0,0,1,0,0,0,0,0,1,0,0,0
296,Male,SC,70.4,74.7,64.4,Engineer,65.07,38,0,0,0,0,0,0,0,0,0,0,0,0
297,Female,General,98.0,81.4,77.5,Engineer,94.83,30,0,0,0,0,0,0,0,0,1,0,0,0
298,Male,General,94.6,93.5,77.1,Engineer,84.79,25,0,0,0,0,0,0,0,0,0,0,0,0
299,Male,General,91.6,90.8,88.8,Engineer,99.34,26,1,0,0,0,0,0,0,0,0,0,0,0
300,Male,General,85.5,85.3,81.5,Non-Engineer,88.58,0,0,0,0,0,0,0,0,0,0,0,0,0
301,Male,General,95.0,96.2,86.9,Engineer,99.21,37,1,0,1,0,0,0,1,1,0,0,0,0
302,Female,General,90.1,83.5,80.9,Non-Engineer,94.09,17,0,0,0,0,0,0,0,0,0,0,0,0
303,Female,General,95.0,93.4,73.2,Non-Engineer,96.08,25,0,0,0,0,0,0,1,0,1,1,0,0
304,Female,SC,89.5,75.5,59.4,Engineer,68.95,26,0,0,0,0,0,0,0,0,0,0,0,0
305,Male,General,95.0,98.0,89.3,Engineer,98.35,0,0,0,0,0,0,0,0,0,0,0,0,0
306,Male,NC_OBC,72.2,80.4,70.8,Non-Engineer,94,0,0,0,0,0,0,0,0,0,0,0,0,0
307,Female,General,95.0,92.6,76.5,Engineer,91.42,25,0,0,0,0,0,0,0,0,0,0,0,0
308,Male,NC_OBC,95.0,64.2,73.3,Non-Engineer,95.96,19,0,0,0,0,0,0,0,0,1,0,0,0
309,Male,General,83.7,63.8,77.9,Engineer,95.87,25,0,0,0,0,0,0,0,0,0,0,0,0
310,Male,General,95.0,94.6,84.8,Engineer,94.66,13,0,0,0,0,0,0,1,0,0,0,0,0
311,Male,General,78.3,73.5,60.0,Engineer,98.73,31,0,0,0,0,0,0,0,0,0,0,0,0
312,Female,General,85.6,74.8,78.0,Engineer,50.94,32,0,0,0,0,0,0,0,0,0,0,0,0
313,Male,General,95.0,90.8,80.7,Engineer,99.87,25,1,0,0,0,1,1,0,0,1,1,0,0
314,Male,NC_OBC,91.1,86.3,88.5,Non-Engineer,83.55,28,1,0,0,0,0,0,0,0,1,1,0,0
315,Male,General,91.3,93.8,70.8,Engineer,99.34,1,0,0,0,0,0,0,0,0,0,0,0,0
316,Male,General,85.5,74.2,77.0,Non-Engineer,94.17,0,0,0,0,0,0,0,0,0,0,0,0,0
317,Female,SC,87.4,65.6,62.5,Engineer,83.4,0,0,0,0,0,0,0,0,0,0,0,0,0
318,Male,General,83.5,87.8,75.9,Engineer,99.49,23,0,0,1,1,1,1,0,0,1,0,1,0
319,Male,General,95.0,96.4,84.2,Engineer,98.56,13,0,0,0,0,0,0,0,0,0,0,0,0
320,Female,General,93.0,95.8,67.3,Non-Engineer,92.86,23,0,0,0,0,0,0,1,1,1,1,1,0
321,Male,EWS,93.2,95.4,80.0,Non-Engineer,87.23,0,0,0,0,0,0,0,0,0,0,0,0,0
322,Male,NC_OBC,88.9,74.5,71.1,Engineer,94.96,34,0,0,0,0,0,0,0,0,0,0,1,0
323,Male,General,95.0,89.6,80.6,Engineer,97.07,13,0,0,0,0,0,0,0,0,0,0,0,0
324,Male,General,91.1,90.2,76.8,Non-Engineer,99.66,24,1,1,0,0,0,0,0,0,0,0,0,0
325,Female,General,92.4,91.9,69.6,Non-Engineer,80.56,22,0,0,0,0,0,0,0,0,0,0,0,0
326,Male,General,85.5,88.6,77.0,Engineer,94.29,0,0,0,0,0,0,0,0,0,0,0,0,0
327,Female,SC,89.3,68.6,73.8,Engineer,99.12,1,1,0,1,0,1,0,1,0,1,0,1,0
328,Female,General,78.0,79.6,57.1,Non-Engineer,88.41,0,0,0,0,0,0,0,0,0,0,0,0,0
329,Male,General,91.5,85.1,64.4,Non-Engineer,98.89,17,0,0,0,0,0,0,0,0,1,0,0,0
330,Male,General,81.7,76.0,79.0,Engineer,55.27,0,0,0,0,0,0,0,0,0,0,0,0,0
331,Female,General,72.2,80.0,68.0,Non-Engineer,93.61,0,0,0,0,0,0,0,0,0,0,0,0,0
332,Female,General,95.2,91.1,94.0,Non-Engineer,91.48,0,0,0,1,0,0,0,1,0,0,0,0,0
333,Male,General,90.5,86.2,76.0,Engineer,99.45,25,0,0,0,0,0,0,0,0,0,0,1,1
334,Female,General,91.7,85.2,68.5,Engineer,83.09,24,0,0,0,0,0,0,0,0,0,0,0,0
335,Male,NC_OBC,87.1,78.8,68.8,Engineer,48.69,18,0,0,0,0,0,0,0,0,0,0,0,0
336,Female,General,92.0,89.0,85.3,Engineer,97.38,13,0,0,0,0,0,0,0,0,1,0,0,0
337,Male,NC_OBC,81.7,87.6,76.0,Engineer,86.45,23,0,0,0,0,0,0,0,0,0,0,0,0
338,Male,NC_OBC,87.0,73.9,53.0,Engineer,91.13,13,0,0,0,0,0,0,0,0,0,0,0,0
339,Male,NC_OBC,81.3,82.2,75.4,Engineer,90.63,22,0,0,0,0,0,0,0,0,0,0,0,0
340,Female,General,93.3,94.9,87.9,Engineer,95.72,13,0,0,0,0,0,0,0,0,1,0,0,0
341,Male,General,100.0,97.2,85.4,Engineer,99.84,25,1,0,1,0,1,0,1,0,1,0,1,0
342,Male,NC_OBC,95.0,94.4,79.1,Engineer,95.22,23,0,0,0,0,0,0,1,1,1,1,0,0
343,Male,General,93.2,96.7,80.1,Engineer,97.08,32,0,0,0,0,0,0,0,0,0,0,0,0
344,Male,General,90.0,88.0,65.0,Non-Engineer,92.08,0,0,0,0,0,0,0,0,0,0,0,0,0
345,Female,General,95.0,89.0,80.0,Non-Engineer,79.8,0,0,0,0,0,0,0,0,0,0,0,0,0
346,Female,General,91.8,88.4,68.8,Engineer,64.51,0,0,0,0,0,0,0,0,0,0,0,0,0
347,Male,General,95.0,93.4,67.9,Engineer,99.87,25,0,0,1,0,1,0,1,0,1,0,1,0
348,Male,General,91.2,84.2,70.8,Engineer,95.13,12,0,0,0,0,0,0,0,0,0,0,0,0
349,Female,NC_OBC,96.4,87.0,69.0,Engineer,87.74,0,1,0,0,0,0,0,0,0,0,0,0,0
350,Female,General,96.8,92.8,88.7,Non-Engineer,79.09,0,0,0,0,0,0,0,0,0,0,0,0,0
351,Male,NC_OBC,87.3,86.2,69.5,Engineer,93.92,24,0,0,0,0,0,0,0,0,0,0,0,0
352,Male,General,95.0,95.0,89.0,Engineer,98.98,20,0,0,1,0,0,0,1,0,0,0,1,0
353,Male,General,92.8,87.3,81.8,Engineer,99.19,12,0,0,0,0,0,0,0,0,0,0,0,0
354,Male,General,83.6,87.5,81.0,Engineer,92.57,32,0,0,1,0,0,0,0,0,0,0,0,0
355,Male,General,95.0,89.4,86.0,Engineer,99.52,25,0,0,1,1,0,0,0,0,0,0,0,0
356,Male,General,95.0,90.8,78.3,Non-Engineer,96.47,0,0,0,0,0,0,0,0,0,1,0,0,0
357,Female,General,95.0,96.6,62.0,Non-Engineer,88.62,24,0,0,0,0,0,0,0,0,1,0,0,0
358,Male,General,86.3,85.9,70.1,Non-Engineer,97.22,17,0,0,0,0,0,0,0,0,1,0,0,0
359,Male,NC_OBC,84.0,67.1,76.8,Engineer,98.1,18,0,0,0,0,0,0,0,0,0,0,1,0
360,Female,General,91.2,85.9,90.0,Non-Engineer,94.34,0,0,0,0,0,0,0,0,0,0,0,0,0
361,Male,General,95.0,94.8,69.7,Non-Engineer,99.82,0,0,0,0,0,1,1,1,1,1,0,1,1
362,Male,General,82.3,84.0,71.8,Engineer,97.69,0,0,0,0,0,0,0,0,0,0,0,0,0
363,Female,General,73.7,82.9,78.0,Non-Engineer,94.86,0,0,0,0,0,0,0,0,0,0,0,0,0
364,Male,General,90.3,92.2,79.3,Engineer,94.38,25,0,0,0,0,0,0,0,0,0,0,0,0
365,Male,General,93.4,86.5,82.8,Engineer,87.16,25,0,0,0,0,0,0,0,0,0,0,0,0
366,Male,General,81.7,83.8,71.6,Engineer,93.61,0,0,0,0,0,0,0,0,0,0,0,0,0
367,Male,NC_OBC,83.5,73.1,81.2,Engineer,81.88,11,0,0,0,0,0,0,0,0,0,0,0,0
368,Male,General,91.2,95.6,95.3,Engineer,98.56,23,0,0,0,0,0,0,0,0,0,0,0,0
369,Male,General,86.1,85.5,71.5,Engineer,60.88,45,0,0,0,0,0,0,0,0,0,0,0,0
370,Male,General,84.7,72.5,82.5,Engineer,96.11,0,0,0,0,0,0,0,0,0,0,0,0,0
371,Male,General,79.8,89.0,74.5,Engineer,83.22,1,0,0,0,0,0,0,0,0,0,0,0,0
372,Male,NC_OBC,79.8,96.8,72.0,Non-Engineer,88.65,0,0,0,0,0,0,0,0,0,0,0,0,0
373,Female,General,89.2,83.6,88.6,Engineer,93.73,0,0,0,0,0,0,0,0,0,0,0,0,0
374,Male,EWS,85.3,74.2,81.7,Engineer,95.66,0,1,0,0,0,0,0,0,0,0,0,1,0
375,Male,EWS,79.0,77.5,67.8,Engineer,94.45,0,0,0,0,0,0,0,0,0,0,0,0,0
376,Female,General,95.0,88.9,87.8,Engineer,92.56,0,0,0,0,0,0,0,0,0,0,0,0,0
377,Male,General,88.3,88.5,85.8,Non-Engineer,91.62,0,1,0,0,0,0,0,0,0,0,0,0,0
378,Male,EWS,80.0,70.5,69.8,Engineer,98.62,0,0,0,0,0,0,0,0,0,0,0,1,0
379,Male,EWS,80.7,79.2,75.7,Engineer,91.12,0,0,0,0,0,0,0,0,0,0,0,0,0
380,Male,General,95.0,87.5,78.1,Engineer,86.03,0,0,0,0,0,0,0,0,0,0,0,0,0
381,Male,General,86.7,86.9,91.1,Engineer,97.04,20,0,0,0,0,0,0,0,0,0,0,0,0
382,Male,General,95.0,95.6,84.7,Engineer,99.07,16,0,0,0,0,0,0,1,1,0,0,0,0
383,Male,SC,88.0,84.3,81.1,Engineer,92.76,16,0,0,1,1,0,0,0,0,0,0,1,1
384,Male,General,90.0,92.0,92.0,Engineer,98.2,16,0,0,0,0,0,0,0,0,0,0,0,0
385,Male,General,79.3,85.6,74.1,Non-Engineer,99.31,0,0,0,0,0,1,0,1,0,0,0,0,0
386,Male,General,78.0,88.2,69.5,Non-Engineer,97.15,0,0,0,0,0,0,0,0,0,0,0,0,0
387,Female,NC_OBC,90.0,91.2,73.2,Engineer,41.56,20,0,0,0,0,0,0,0,0,0,0,0,0
388,Male,General,95.0,92.0,79.6,Engineer,81.25,25,0,0,0,0,0,0,0,0,0,0,0,0
389,Male,General,95.0,82.8,75.8,Engineer,95.04,13,0,0,0,0,0,0,0,0,0,0,0,0
390,Female,General,95.0,92.4,82.6,Engineer,99.08,23,0,0,1,0,1,0,1,1,1,0,0,0
391,Male,General,90.4,88.2,72.6,Engineer,97.32,25,0,0,0,0,0,0,0,0,0,0,0,0
392,Female,General,90.0,83.2,90.9,Engineer,99.69,0,0,0,0,0,1,0,1,0,1,0,1,0
393,Male,General,91.3,89.8,86.8,Engineer,93.21,0,0,0,0,0,0,0,0,0,0,0,0,0
394,Male,General,95.0,92.2,75.1,Engineer,96.17,25,0,0,0,0,0,0,0,0,0,0,1,0
395,Male,General,90.2,92.0,73.5,Engineer,96.78,28,0,0,0,0,0,0,0,0,0,0,0,0
396,Male,General,89.0,81.5,74.3,Engineer,76.13,43,0,0,0,0,0,0,0,0,0,0,0,0
397,Female,General,91.8,88.8,76.5,Non-Engineer,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0
398,Female,NC_OBC,100.0,87.7,75.4,Engineer,95.58,24,0,0,1,0,1,1,1,1,1,1,1,1
399,Male,General,85.1,79.7,71.1,Engineer,97.05,25,0,0,0,0,0,0,0,0,0,0,0,0
400,Male,NC_OBC,92.4,89.8,64.6,Engineer,93.94,0,0,0,0,0,0,0,0,0,0,0,0,0
401,Male,General,80.0,85.0,70.0,Engineer,93.04,20,0,0,0,0,0,0,0,0,0,0,0,0
402,Male,General,83.2,80.4,72.8,Engineer,93.69,0,0,0,0,0,0,0,0,0,0,0,0,0
403,Male,General,87.4,81.0,86.7,Engineer,86.75,0,0,0,0,0,0,0,0,0,0,0,0,0
404,Male,General,89.8,82.6,79.4,Engineer,99.86,4,0,0,0,0,1,0,1,0,0,0,0,0
405,Male,General,94.0,85.2,69.0,Engineer,93.69,0,0,0,0,0,0,0,0,0,0,0,0,0
406,Male,General,83.8,75.6,72.1,Engineer,93.68,0,0,0,0,0,0,0,0,0,0,0,0,0
407,Male,EWS,90.0,83.4,80.2,Engineer,94.62,0,1,0,0,0,0,0,0,0,0,0,1,0
408,Male,EWS,87.4,88.6,67.3,Engineer,96.76,25,0,0,0,0,0,0,0,0,1,0,0,0
409,Male,General,62.7,81.2,71.7,Non-Engineer,90.03,0,0,0,0,0,0,0,0,0,0,0,0,0
410,Female,General,95.0,93.8,83.0,Engineer,87.49,12,0,0,0,0,0,0,0,0,0,0,0,0
411,Male,General,95.0,92.0,87.9,Engineer,98.06,25,0,0,0,0,0,0,0,0,0,0,0,0
412,Female,NC_OBC,93.6,70.2,60.5,Non-Engineer,92.01,0,0,0,0,0,0,0,1,0,1,0,1,0
413,Female,SC,78.6,93.8,70.0,Non-Engineer,80.52,0,0,0,0,0,1,1,1,1,1,1,0,0
414,Male,General,88.2,86.0,72.1,Engineer,98.77,25,0,0,0,0,0,0,0,0,0,0,0,0
415,Male,General,90.2,96.3,95.1,Engineer,96.19,24,0,0,0,0,0,0,0,0,0,0,0,0
416,Male,General,96.7,97.0,83.1,Engineer,96.42,15,0,0,0,0,0,0,0,0,0,0,0,0
417,Male,NC_OBC,76.0,76.0,74.0,Non-Engineer,80.76,0,0,0,0,0,0,0,0,0,0,0,0,0
418,Male,General,89.7,92.3,63.9,Engineer,94.95,32,0,0,0,0,0,0,0,0,0,0,0,0
419,Male,General,95.0,94.8,71.2,Engineer,95.18,25,0,0,0,0,0,0,1,0,0,0,0,0
420,Male,General,93.2,85.2,74.8,Engineer,99.65,24,0,0,0,0,1,1,0,0,1,1,1,0
421,Female,General,92.0,92.2,80.7,Engineer,92.29,23,0,0,0,0,0,0,0,0,0,0,0,0
422,Female,General,94.5,80.8,73.1,Engineer,96.82,10,0,0,0,0,0,0,0,0,1,0,0,0
423,Male,General,90.3,80.2,84.6,Engineer,87.72,19,0,0,0,0,0,0,0,0,0,0,0,0
424,Male,General,93.8,78.5,60.6,Engineer,90.45,46,0,0,0,0,0,0,0,0,0,0,0,0
425,Male,General,85.3,79.0,61.2,Non-Engineer,91.33,18,0,0,0,0,0,0,0,0,0,0,0,0
426,Male,General,95.0,91.2,80.9,Engineer,91.58,25,0,0,0,0,0,0,0,0,0,0,0,0
427,Female,General,91.6,81.7,78.6,Engineer,92.79,28,0,0,0,0,0,0,0,0,0,0,0,0
428,Female,General,95.0,92.6,81.2,Engineer,99.92,25,0,0,1,0,1,1,1,1,1,1,1,0
429,Female,General,90.0,94.7,77.5,Non-Engineer,91.37,16,0,0,0,0,0,0,0,0,0,0,0,0
430,Male,EWS,88.0,75.0,75.6,Engineer,83.62,31,0,0,0,0,0,0,0,0,0,0,0,0
431,Female,General,95.0,94.4,75.5,Engineer,99.18,0,0,0,0,0,1,0,1,0,1,0,1,0
432,Male,General,89.3,90.6,62.1,Engineer,94.01,0,0,0,0,0,0,0,0,0,0,0,0,0
433,Male,General,84.3,86.3,70.0,Engineer,99.63,0,0,0,0,0,1,0,0,0,0,0,0,0
434,Male,NC_OBC,87.8,87.2,58.2,Engineer,97.33,0,0,0,0,0,0,0,1,0,0,0,0,0
435,Female,General,88.5,86.8,69.2,Engineer,92.85,0,0,0,0,0,0,0,0,0,0,0,0,0
436,Male,NC_OBC,88.7,89.0,72.4,Engineer,96.38,24,0,0,0,0,0,0,1,0,1,1,0,0
437,Male,General,83.6,96.6,80.7,Engineer,99.99,37,1,0,1,0,0,0,1,0,1,0,1,0
438,Male,General,95.0,95.0,94.2,Engineer,99.79,0,0,0,0,0,0,0,0,0,0,0,0,0
439,Male,ST,88.0,79.2,71.8,Engineer,87.5,38,1,1,1,1,1,1,1,1,1,0,1,1
440,Male,General,95.4,85.5,78.9,Engineer,99.72,25,1,0,1,1,0,0,1,1,0,0,0,0
441,Male,General,88.6,90.6,83.2,Engineer,97.29,25,0,0,0,0,0,0,0,0,0,0,1,0
442,Female,General,93.2,83.7,69.9,Engineer,80.99,48,0,0,0,0,0,0,0,0,0,0,0,0
443,Male,General,88.7,95.5,73.6,Non-Engineer,96.5,0,0,0,0,0,0,0,0,0,0,0,0,0
444,Male,General,90.8,91.6,86.6,Engineer,96.18,14,0,0,0,0,0,0,0,0,0,0,0,0
445,Female,General,95.0,92.4,89.4,Engineer,96,25,0,0,1,0,0,0,1,0,1,0,1,0
446,Male,General,95.0,89.4,89.8,Engineer,95.15,13,0,0,0,0,0,0,0,0,0,0,0,0
447,Female,General,92.0,91.0,89.0,Non-Engineer,92.36,0,0,0,1,0,0,0,0,0,0,0,0,0
448,Female,General,95.0,90.0,79.0,Non-Engineer,91.91,0,0,0,0,0,0,0,0,0,0,0,0,0
449,Male,NC_OBC,80.2,77.6,71.3,Engineer,84.55,26,0,0,0,0,0,0,0,0,1,0,0,0
450,Female,General,95.0,88.6,83.1,Engineer,98.48,25,0,0,0,0,0,0,0,0,0,0,0,0
451,Male,General,95.0,81.0,84.0,Non-Engineer,93.11,0,1,0,0,0,0,0,0,0,0,0,0,0
452,Male,General,94.6,83.8,87.5,Engineer,97.03,37,0,0,0,0,0,0,0,0,0,0,1,0
453,Male,General,83.3,75.4,65.0,Engineer,62.38,33,0,0,0,0,0,0,0,0,0,0,0,0
454,Female,SC,90.6,88.9,74.5,Non-Engineer,62.33,0,0,0,0,0,0,0,0,0,0,0,0,0
455,Male,General,81.7,90.2,76.6,Non-Engineer,91.12,0,0,0,0,0,0,0,0,0,0,0,0,0
456,Female,General,95.8,94.8,78.1,Engineer,97.05,25,0,0,0,0,0,0,1,0,1,0,1,0
457,Female,General,92.1,97.7,86.5,Engineer,88.09,24,0,0,0,0,0,0,0,0,1,1,0,0
458,Male,General,85.6,83.8,63.6,Engineer,71.5,0,0,0,0,0,0,0,0,0,0,0,0,0
459,Male,General,91.2,89.2,64.4,Engineer,95.94,24,0,0,1,0,0,0,0,0,0,0,0,0
460,Male,General,91.4,82.0,61.0,Engineer,94.48,45,0,0,0,0,0,0,0,0,0,0,0,0
461,Female,General,88.0,88.8,80.1,Engineer,95.76,0,0,0,0,0,0,0,1,1,0,0,0,0
462,Male,General,85.2,84.3,72.0,Engineer,98.21,24,0,0,0,0,0,0,0,0,0,0,1,0
463,Female,General,95.0,94.6,88.3,Engineer,96.47,0,0,0,0,0,0,0,0,0,0,0,1,0
464,Male,General,90.3,93.8,88.5,Engineer,99.84,13,1,0,1,0,1,0,0,0,1,0,1,0
465,Female,SC,91.0,78.3,88.2,Engineer,74.36,0,0,0,0,0,0,0,1,1,1,0,1,0
466,Male,SC,82.0,85.6,72.3,Engineer,82.32,36,0,0,0,0,0,0,1,0,1,0,1,1
467,Male,General,95.8,92.0,77.1,Non-Engineer,97.92,4,0,0,0,0,0,0,0,0,1,1,0,0
468,Male,General,87.4,81.6,80.7,Engineer,99.98,24,1,0,0,0,0,0,0,0,0,0,0,0
469,Male,EWS,89.6,82.0,78.0,Engineer,96.09,28,0,0,1,0,0,0,1,0,0,0,1,0
470,Male,General,95.4,91.0,67.1,Non-Engineer,99.88,4,1,1,0,0,1,0,1,0,1,0,0,0
471,Male,SC,82.8,66.8,72.8,Engineer,92.83,30,0,0,0,0,0,0,0,0,0,0,1,1
472,Male,General,91.2,84.0,72.3,Engineer,59.58,13,0,0,0,0,0,0,0,0,0,0,0,0
473,Male,ST,79.7,65.1,71.4,Non-Engineer,78.2,2,1,0,0,0,1,1,1,0,1,0,1,0
474,Male,General,80.2,67.5,73.9,Engineer,55.54,0,0,0,0,0,0,0,0,0,0,0,0,0
475,Female,General,89.3,81.0,70.8,Engineer,92.05,0,0,0,0,0,0,0,0,0,0,0,0,0
476,Female,General,87.4,91.0,86.6,Non-Engineer,96.44,1,1,0,1,0,0,0,0,0,0,0,0,0
477,Female,General,95.0,96.6,92.4,Non-Engineer,92.36,0,0,0,1,0,0,0,0,0,0,0,0,0
478,Male,General,95.0,95.3,89.4,Engineer,99.51,14,0,0,1,0,0,0,1,0,0,0,1,1
479,Male,General,93.7,97.6,73.5,Engineer,97.08,36,0,0,0,0,0,0,0,0,0,0,0,0
480,Male,General,96.7,98.0,74.8,Engineer,99.35,23,0,0,0,0,0,0,0,0,0,0,1,1
481,Female,General,90.8,86.5,58.0,Non-Engineer,91.37,0,0,0,0,0,0,0,0,0,0,0,0,0
482,Male,General,100.0,89.0,72.1,Engineer,95.63,25,0,0,0,0,0,0,1,1,0,0,0,0
